frame_idx,timestamp,action
1884,1771664190.986673,NONE
1885,1771664191.054774,NONE
1886,1771664191.122737,NONE
1887,1771664191.190177,NONE
1888,1771664191.257171,NONE
1889,1771664191.324254,NONE
1890,1771664191.392315,NONE
1891,1771664191.459165,NONE
1892,1771664191.527026,NONE
1893,1771664191.594117,NONE
1894,1771664191.661771,NONE
1895,1771664191.728737,NONE
1896,1771664191.796078,NONE
1897,1771664191.864339,ROTATE
1898,1771664191.931942,NONE
1899,1771664191.998761,NONE
1900,1771664192.065563,NONE
1901,1771664192.133749,NONE
1902,1771664192.201102,NONE
1903,1771664192.268392,NONE
1904,1771664192.335728,NONE
1905,1771664192.403016,NONE
1906,1771664192.469869,NONE
1907,1771664192.538171,SOFT_DROP
1908,1771664192.605740,NONE
1909,1771664192.672864,SOFT_DROP
1910,1771664192.740530,NONE
1911,1771664192.807976,SOFT_DROP
1912,1771664192.875209,NONE
1913,1771664192.943415,NONE
1914,1771664193.010657,SOFT_DROP
1915,1771664193.077559,NONE
1916,1771664193.144465,SOFT_DROP
1917,1771664193.212078,NONE
1918,1771664193.279143,SOFT_DROP
1919,1771664193.346717,NONE
1920,1771664193.413499,NONE
1921,1771664193.480946,NONE
1922,1771664193.548969,NONE
1923,1771664193.616884,NONE
1924,1771664193.684028,NONE
1925,1771664193.750734,NONE
1926,1771664193.818362,NONE
1927,1771664193.885851,NONE
1928,1771664193.953755,NONE
1929,1771664194.021333,NONE
1930,1771664194.089333,NONE
1931,1771664194.156504,NONE
1932,1771664194.224715,NONE
1933,1771664194.292226,NONE
1934,1771664194.360374,NONE
1935,1771664194.427890,NONE
1936,1771664194.494683,NONE
1937,1771664194.562025,NONE
1938,1771664194.629914,NONE
1939,1771664194.696787,NONE
1940,1771664194.764430,NONE
1941,1771664194.831762,NONE
1942,1771664194.899042,NONE
1943,1771664194.966971,NONE
1944,1771664195.034377,NONE
1945,1771664195.102331,NONE
1946,1771664195.169230,NONE
1947,1771664195.236538,NONE
1948,1771664195.303937,NONE
1949,1771664195.371945,NONE
1950,1771664195.439699,NONE
1951,1771664195.507687,NONE
1952,1771664195.575579,NONE
1953,1771664195.642622,NONE
1954,1771664195.710214,NONE
1955,1771664195.776963,NONE
1956,1771664195.843762,NONE
1957,1771664195.968694,NONE
1958,1771664196.036700,NONE
1959,1771664196.103956,NONE
1960,1771664196.171228,NONE
1961,1771664196.237970,NONE
1962,1771664196.306183,NONE
1963,1771664196.374352,NONE
1964,1771664196.442174,NONE
1965,1771664196.509364,NONE
1966,1771664196.576090,NONE
1967,1771664196.643615,NONE
1968,1771664196.711482,NONE
1969,1771664196.779062,NONE
1970,1771664196.847009,NONE
1971,1771664196.914100,NONE
1972,1771664196.982086,NONE
1973,1771664197.050118,NONE
1974,1771664197.118275,NONE
1975,1771664197.185857,NONE
1976,1771664197.252849,NONE
1977,1771664197.319661,NONE
1978,1771664197.387575,NONE
1979,1771664197.455639,NONE
1980,1771664197.523019,NONE
1981,1771664197.590299,NONE
1982,1771664197.658374,NONE
1983,1771664197.726321,NONE
1984,1771664197.794291,NONE
1985,1771664197.861655,NONE
1986,1771664197.929145,NONE
1987,1771664197.996045,NONE
1988,1771664198.063744,NONE
1989,1771664198.131448,NONE
1990,1771664198.199551,NONE
1991,1771664198.266647,NONE
1992,1771664198.334107,NONE
1993,1771664198.401178,NONE
1994,1771664198.468555,NONE
1995,1771664198.536360,NONE
1996,1771664198.604335,NONE
1997,1771664198.672521,NONE
1998,1771664198.740250,NONE
1999,1771664198.807438,NONE
2000,1771664198.875088,NONE
2001,1771664198.941859,NONE
2002,1771664199.009534,NONE
2003,1771664199.126696,NONE
2004,1771664199.193403,NONE
2005,1771664199.260708,NONE
2006,1771664199.328629,NONE
2007,1771664199.396155,NONE
2008,1771664199.463529,NONE
2009,1771664199.531397,NONE
2010,1771664199.599145,NONE
2011,1771664199.666914,NONE
2012,1771664199.733969,NONE
2013,1771664199.801874,NONE
2014,1771664199.869813,NONE
2015,1771664199.937304,NONE
2016,1771664200.005543,NONE
2017,1771664200.072589,NONE
2018,1771664200.139746,NONE
2019,1771664200.207055,NONE
2020,1771664200.275208,NONE
2021,1771664200.342759,NONE
2022,1771664200.409995,NONE
2023,1771664200.477484,NONE
2024,1771664200.544922,NONE
2025,1771664200.611685,NONE
2026,1771664200.678390,NONE
2027,1771664200.745833,NONE
2028,1771664200.813007,NONE
2029,1771664200.880483,NONE
2030,1771664200.948346,NONE
2031,1771664201.015357,NONE
2032,1771664201.082867,NONE
2033,1771664201.150917,NONE
2034,1771664201.219054,NONE
2035,1771664201.286359,NONE
2036,1771664201.353329,NONE
2037,1771664201.421195,NONE
2038,1771664201.488696,NONE
2039,1771664201.556237,NONE
2040,1771664201.623663,NONE
2041,1771664201.691515,NONE
2042,1771664201.759089,NONE
2043,1771664201.825915,NONE
2044,1771664201.893753,NONE
2045,1771664201.961237,NONE
2046,1771664202.028857,NONE
2047,1771664202.096506,NONE
2048,1771664202.175920,NONE
2049,1771664202.244139,NONE
2050,1771664202.310970,NONE
2051,1771664202.377956,NONE
2052,1771664202.445382,NONE
2053,1771664202.512535,NONE
2054,1771664202.579526,NONE
2055,1771664202.646781,NONE
2056,1771664202.714668,NONE
2057,1771664202.782860,NONE
2058,1771664202.850414,NONE
2059,1771664202.917384,NONE
2060,1771664202.984817,NONE
2061,1771664203.052211,NONE
2062,1771664203.119652,NONE
2063,1771664203.186509,NONE
2064,1771664203.254184,NONE
2065,1771664203.322069,NONE
2066,1771664203.389645,NONE
2067,1771664203.456903,NONE
2068,1771664203.558651,NONE
2069,1771664203.626328,NONE
2070,1771664203.693815,NONE
2071,1771664203.760948,NONE
2072,1771664203.828515,NONE
2073,1771664203.896683,NONE
2074,1771664203.964272,NONE
2075,1771664204.031767,NONE
2076,1771664204.099103,NONE
2077,1771664204.166945,NONE
2078,1771664204.233922,NONE
2079,1771664204.301756,NONE
